image,status,detections,error
Door2620.png,ok,1,
Door2621.png,ok,3,
Door2622.png,ok,4,
Door2623.png,ok,13,
Door2624.png,ok,3,
Door2625.png,ok,3,
Door2626.png,ok,4,
Door2627.png,ok,1,
Door2628.png,ok,1,
Door2629.png,ok,1,
Door2630.png,ok,2,
Door2631.png,ok,1,
Door2632.png,ok,3,
Door2633.png,ok,1,
Door2634.png,ok,35,
Door2635.png,ok,1,
Door2636.png,ok,1,
Door2637(1).png,ok,1,
Door2637.png,ok,1,
Door2638.png,ok,1,
Door2639.png,ok,1,
Door2640.png,ok,3,
Door2641.png,ok,1,
Door2642.png,ok,1,
Door2643.png,ok,25,
Door2644.png,ok,2,
Door2645.png,ok,1,
Door2646.png,ok,1,
Door2647.png,ok,1,
Door2648.png,ok,5,
Door2649.png,ok,2,
Door2650.png,ok,3,
Door2651.png,ok,1,
Door2652.png,ok,1,
Door2653.png,ok,2,
Door2654.png,ok,24,
Door2655.png,ok,9,
Door2656.png,ok,2,
Door2657.png,ok,1,
Door2658.png,ok,1,
Door2659.png,ok,6,
Door2660.png,ok,1,
Door2661.png,ok,2,
Door2662.png,ok,2,
Door2663.png,ok,10,
Door2664.png,ok,1,
Door2665.png,ok,1,
Door2666.png,ok,17,
Door2667.png,ok,11,
Door2668.png,ok,2,
Door2669.png,ok,1,
Door2670.png,ok,2,
Door2671.png,ok,2,
Door2672.png,ok,49,
Door2673.png,ok,2,
Door2674.png,ok,2,
Door2675.png,ok,4,
Door2676.png,ok,2,
Door2677.png,ok,2,
Door2678.png,ok,10,
Door2679.png,ok,2,
Door2680.png,ok,8,
Door2681.png,ok,1,
Door2682.png,ok,2,
Door2683(1).png,ok,1,
Door2683.png,ok,1,
Door2684.png,ok,7,
Door2685.png,ok,2,
Door2686.png,ok,2,
Door2687.png,ok,0,
Door2688.png,ok,0,
Door2689.png,ok,1,
Door2690.png,ok,0,
Door2691.png,ok,48,
Door2692.png,ok,1,
Door2693.png,ok,1,
Door2694.png,ok,2,
Door2695.png,ok,1,
Door2696.png,ok,0,
Door2697.png,ok,0,
Door2698.png,ok,0,
Door2699.png,ok,1,
Door2700.png,ok,1,
Door2701.png,ok,1,
Door2702.png,ok,1,
Door2703.png,ok,1,
Door2704.png,ok,2,
Door2705(1).png,ok,1,
Door2705.png,ok,1,
Door2706.png,ok,2,
Door2707.png,ok,1,
Door2708.png,ok,1,
Door2709.png,ok,1,
Door2710.png,ok,1,
Door2711.png,ok,1,
Door2712.png,ok,0,
Door2713.png,ok,1,
Door2714.png,ok,1,
Door2715.png,ok,1,
Door2716.png,ok,1,
Door2717.png,ok,2,
Door2718.png,ok,1,
Door2719.png,ok,1,
Door2720.png,ok,1,
Door2721.png,ok,0,
Door2722.png,ok,1,
Door2723.png,ok,0,
Door2724.png,ok,0,
Door2725.png,ok,1,
Door2726.png,ok,38,
Door2727.png,ok,1,
Door2728.png,ok,1,
Door2729.png,ok,0,
Door2730.png,ok,1,
Door2731.png,ok,29,
Door2732.png,ok,2,
Door2733.png,ok,3,
Door2734.png,ok,1,
Door2735.png,ok,2,
Door2736.png,ok,4,
Door2737.png,ok,1,
Door2738.png,ok,1,
Door2739.png,ok,1,
Door2740.png,ok,2,
Door2741.png,ok,1,
Door2742.png,ok,1,
Door2743.png,ok,1,
Door2744.png,ok,1,
Door2745.png,ok,1,
Door2746.png,ok,1,
Door2747.png,ok,1,
Door2748.png,ok,2,
Door2749.png,ok,1,
Door2750.png,ok,1,
Door2751.png,ok,1,
Door2752.png,ok,1,
Door2753.png,ok,1,
Door2754.png,ok,1,
Door2755.png,ok,1,
Door2756.png,ok,1,
Door2757.png,ok,7,
Door2758.png,ok,1,
Door2759.png,ok,1,
Door2760.png,ok,1,
Door2761.png,ok,1,
Door2762.png,ok,6,
Door2763.png,ok,3,
Door2764.png,ok,1,
Door2765.png,ok,1,
Door2766.png,ok,2,
Door2767.png,ok,1,
Door2768.png,ok,1,
Door2769.png,ok,5,
Door2770.png,ok,10,
Door2771.png,ok,1,
Door2772.png,ok,1,
Door2773.png,ok,1,
Door2774.png,ok,4,
Door2775.png,ok,24,
Door2776.png,ok,2,
Door2777.png,ok,1,
Door2778.png,ok,2,
Door2779.png,ok,1,
Door2780.png,ok,2,
Door2781.png,ok,1,
Door2782.png,ok,5,
Door2783.png,ok,1,
Door2784.png,ok,24,
Door2785.png,ok,2,
Door2786.png,ok,17,
Door2787.png,ok,3,
Door2788.png,ok,1,
Door2789.png,ok,1,
Door2790.png,ok,3,
Door2791.png,ok,1,
Door2792.png,ok,1,
Door2793.png,ok,1,
Door2794.png,ok,1,
Door2795.png,ok,1,
Door2796.png,ok,1,
Door2797.png,ok,2,
Door2798.png,ok,1,
Door2799.png,ok,1,
Door2800.png,ok,1,
Door2801.png,ok,1,
Door2802.png,ok,1,
Door2803.png,ok,5,
Door2804.png,ok,1,
Door2805.png,ok,2,
Door2806.png,ok,2,
Door2807.png,ok,18,
Door2808.png,ok,1,
Door2809.png,ok,2,
Door2810.png,ok,9,
Door2811.png,ok,2,
Door2812.png,ok,2,
Door2813.png,ok,1,
Door2814.png,ok,1,
Door2815.png,ok,1,
Door2816.png,ok,1,
Door2817.png,ok,2,
Door2818.png,ok,1,
Door2819.png,ok,37,
Door2820.png,ok,1,
Door2821.png,ok,1,
Door2822.png,ok,1,
Door2823.png,ok,1,
Door2824.png,ok,16,
Door2825.png,ok,1,
Door2826.png,ok,1,
Door2827.png,ok,1,
Door2828.png,ok,1,
Door2829.png,ok,12,
Door2830.png,ok,4,
Door2831.png,ok,5,
Door2832.png,ok,13,
Door2833.png,ok,1,
Door2834.png,ok,1,
Door2835.png,ok,1,
Door2836.png,ok,1,
Door2837.png,ok,3,
Door2838.png,ok,1,
Door2839.png,ok,1,
Door2840.png,ok,1,
Door2841.png,ok,1,
Door2842.png,ok,1,
Door2843.png,ok,1,
Door2844.png,ok,1,
Door2845.png,ok,2,
Door2846.png,ok,12,
Door2847.png,ok,2,
Door2848.png,ok,1,
Door2849.png,ok,5,
Door2850.png,ok,3,
Door2851.png,ok,5,
Door2852.png,ok,1,
Door2853.png,ok,9,
Door2854.png,ok,1,
Door2855(1).png,ok,2,
Door2855(2).png,ok,2,
Door2855.png,ok,2,
Door2856.png,ok,2,
Door2857.png,ok,2,
Door2858.png,ok,2,
Door2859.png,ok,2,
Door2860.png,ok,3,
Door2861.png,ok,1,
Door2862.png,ok,5,
Door2863.png,ok,1,
Door2864.png,ok,1,
Door2865.png,ok,3,
Door2866.png,ok,2,
Door2867.png,ok,1,
Door2868.png,ok,3,
Door2869.png,ok,1,
Door2870.png,ok,2,
Door2871.png,ok,8,
Door2872.png,ok,1,
Door2873.png,ok,34,
Door2874.png,ok,1,
Door2875.png,ok,1,
Door2876.png,ok,2,
Door2877.png,ok,1,
Door2878.png,ok,1,
Door2879.png,ok,1,
Door2880.png,ok,5,
Door2881.png,ok,1,
Door2882.png,ok,2,
Door2883.png,ok,2,
Door2884.png,ok,1,
Door2885.png,ok,1,
Door2886.png,ok,1,
Door2887.png,ok,1,
Door2888.png,ok,1,
Door2889.png,ok,2,
Door2890.png,ok,2,
Door2891.png,ok,1,
Door2892.png,ok,1,
Door2893.png,ok,3,
Door2894.png,ok,5,
Door2895.png,ok,3,
Door2896.png,ok,3,
Door2897.png,ok,3,
Door2898.png,ok,2,
Door2899.png,ok,2,
Door2900.png,ok,10,
Door2901.png,ok,1,
Door2902.png,ok,2,
Door2903.png,ok,12,
Door2904.png,ok,2,
Door2905.png,ok,2,
Door2906.png,ok,2,
Door2907.png,ok,2,
Door2908.png,ok,1,
Door2909.png,ok,1,
Door2910.png,ok,1,
Door2911.png,ok,1,
Door2912.png,ok,1,
Door2913.png,ok,1,
Door2914.png,ok,2,
Door2915.png,ok,2,
Door2916.png,ok,2,
Door2917.png,ok,4,
Door2918.png,ok,1,
Door2919.png,ok,4,
Door2920.png,ok,1,
Door2921.png,ok,2,
Door2922.png,ok,2,
Door2923.png,ok,2,
Door2924.png,ok,3,
Door2925.png,ok,2,
Door2926.png,ok,2,
Door2927.png,ok,2,
Door2928.png,ok,2,
Door2929.png,ok,2,
Door2930.png,ok,1,
Door2931.png,ok,3,
Door2932.png,ok,1,
Door2933.png,ok,1,
Door2934.png,ok,1,
Door2935.png,ok,2,
Door2936.png,ok,3,
Door2937.png,ok,4,
Door2938.png,ok,1,
Door2939.png,ok,1,
Door2940.png,ok,1,
Door2941.png,ok,1,
Door2942.png,ok,1,
Door2943.png,ok,2,
Door2944.png,ok,3,
Door2945.png,ok,2,
Door2946.png,ok,1,
Door2947.png,ok,2,
Door2948.png,ok,5,
Door2949.png,ok,2,
Door2950.png,ok,2,
Door2951.png,ok,1,
Door2952.png,ok,2,
Door2953.png,ok,1,
Door2954.png,ok,2,
Door2955.png,ok,2,
Door2956.png,ok,1,
Door2957.png,ok,2,
Door2958.png,ok,1,
Door2959.png,ok,1,
Door2960.png,ok,1,
Door2961.png,ok,2,
Door2962.png,ok,1,
Door2963.png,ok,1,
Door2964.png,ok,1,
Door2965.png,ok,2,
Door2966.png,ok,2,
Door2967.png,ok,1,
Door2968.png,ok,1,
Door2969.png,ok,2,
Door2970.png,ok,3,
Door2971.png,ok,1,
Door2972.png,ok,2,
Door2973.png,ok,1,
Door2974.png,ok,12,
Door2975.png,ok,3,
Door2976.png,ok,1,
Door2977.png,ok,2,
Door2978.png,ok,1,
Door2979.png,ok,2,
Door2980.png,ok,2,
Door2981.png,ok,1,
Door2982.png,ok,1,
Door2983.png,ok,1,
Door2984.png,ok,1,
Door2985.png,ok,1,
Door2986.png,ok,2,
Door2987.png,ok,2,
Door2988.png,ok,1,
Door2989.png,ok,1,
Door2990.png,ok,1,
Door2991.png,ok,1,
Door2992.png,ok,4,
Door2993.png,ok,3,
Door2994.png,ok,1,
Door2995.png,ok,1,
Door2996.png,ok,2,
Door2997.png,ok,1,
Door2998.png,ok,1,
Door2999.png,ok,1,
Door3000.png,ok,1,
